date,floor,garage,link,m2,off,price,rooms,title
27-12-2018,1ª,0,https://www.idealista.com/inmueble/83487390/,57,0,398000,1,"Piso en Margarit, El Poble Sec - Parc de Montjuïc, Barcelona"
27-12-2018,1ª,0,https://www.idealista.com/inmueble/40213642/,84,0,330000,4,"Piso en Sants - Badal, Barcelona"
27-12-2018,1ª,0,https://www.idealista.com/inmueble/82702813/,99,375000,369000,3,"Piso en Sants - Badal, Barcelona"
27-12-2018,3ª,0,https://www.idealista.com/inmueble/83213900/,60,230000,220000,2,"Piso en Piquer, El Poble Sec - Parc de Montjuïc, Barcelona"
27-12-2018,Bajo,0,https://www.idealista.com/inmueble/82876209/,68,310000,295000,2,"Piso en El Poble Sec - Parc de Montjuïc, Barcelona"
27-12-2018,4ª,0,https://www.idealista.com/inmueble/82820409/,61,360000,349000,2,"Piso en El Poble Sec - Parc de Montjuïc, Barcelona"
27-12-2018,7ª,0,https://www.idealista.com/inmueble/83653566/,101,0,359000,3,"Dúplex en cabanes, El Poble Sec - Parc de Montjuïc, Barcelona"
27-12-2018,3ª,0,https://www.idealista.com/inmueble/83334371/,90,0,275000,4,"Piso en La Font de la Guatlla, Barcelona"
27-12-2018,,0,https://www.idealista.com/inmueble/83313487/,105,365000,355000,4,"Piso en calle de Gayarre, Sants, Barcelona"
27-12-2018,5ª,0,https://www.idealista.com/inmueble/82876206/,170,0,750000,5,"Piso en Sants, Barcelona"
27-12-2018,3ª,0,https://www.idealista.com/inmueble/82860811/,80,0,300000,3,"Piso en El Poble Sec - Parc de Montjuïc, Barcelona"
27-12-2018,1ª,0,https://www.idealista.com/inmueble/82822287/,66,240000,225000,2,"Piso en Traja, La Font de la Guatlla, Barcelona"
27-12-2018,4ª,0,https://www.idealista.com/inmueble/82788549/,105,365000,355000,4,"Piso en calle del Moianès, Hostafrancs, Barcelona"
27-12-2018,4ª,0,https://www.idealista.com/inmueble/82607466/,80,0,229000,4,"Piso en La Bordeta, Barcelona"
27-12-2018,,0,https://www.idealista.com/inmueble/82555746/,115,0,330000,2,"Piso en El Poble Sec - Parc de Montjuïc, Barcelona"
27-12-2018,6ª,0,https://www.idealista.com/inmueble/40339108/,55,379000,359000,3,"Dúplex en Carrer de Cabanes, El Poble Sec - Parc de Montjuïc, Barcelona"
27-12-2018,2ª,0,https://www.idealista.com/inmueble/39911753/,72,0,330000,2,"Piso en calle d'elkano, El Poble Sec - Parc de Montjuïc, Barcelona"
27-12-2018,1ª,0,https://www.idealista.com/inmueble/83013454/,92,390000,360000,3,"Piso en calle del Rector Triadó, Barcelona, 41, Hostafrancs, Barcelona"
27-12-2018,5ª,0,https://www.idealista.com/inmueble/83548887/,74,0,470000,2,"Piso en Lleida, El Poble Sec - Parc de Montjuïc, Barcelona"
27-12-2018,2ª,0,https://www.idealista.com/inmueble/83487582/,60,0,385000,2,"Piso en Margarit, El Poble Sec - Parc de Montjuïc, Barcelona"
27-12-2018,,0,https://www.idealista.com/inmueble/83171228/,140,0,400000,2,"Dúplex en Sants - Badal, Barcelona"
27-12-2018,Bajo,0,https://www.idealista.com/inmueble/38374994/,62,0,160000,2,"Piso en Sants, Barcelona"
27-12-2018,2ª,0,https://www.idealista.com/inmueble/81229175/,67,0,330000,2,"Piso en El Poble Sec - Parc de Montjuïc, Barcelona"
27-12-2018,1ª,0,https://www.idealista.com/inmueble/40305999/,80,0,320000,3,"Piso en El Poble Sec - Parc de Montjuïc, Barcelona"
27-12-2018,,0,https://www.idealista.com/inmueble/38089203/,56,0,220000,3,"Piso en El Poble Sec - Parc de Montjuïc, Barcelona"
27-12-2018,3ª,0,https://www.idealista.com/inmueble/83380458/,45,192000,189000,2,"Piso en Sants - Badal, Barcelona"
27-12-2018,2ª,0,https://www.idealista.com/inmueble/83052029/,53,0,205000,1,"Piso en calle 26 de Gener de 1641, Hostafrancs, Barcelona"
27-12-2018,4ª,0,https://www.idealista.com/inmueble/83692132/,111,0,410000,4,"Piso en Bac de Roda, El Poblenou, Barcelona"
27-12-2018,2ª,0,https://www.idealista.com/inmueble/83691537/,82,0,250000,3,"Piso en Gran Via de les Corts Catalanes, Barcelona, Sant Martí de Provençals, Barcelona"
27-12-2018,3ª,0,https://www.idealista.com/inmueble/83691458/,55,0,275000,2,"Piso en calle de Sant Joan de Malta, Barcelona, Provençals del Poblenou, Barcelona"
27-12-2018,6ª,0,https://www.idealista.com/inmueble/83691356/,83,0,210000,3,"Piso en La Verneda i la Pau, Barcelona"
27-12-2018,,0,https://www.idealista.com/inmueble/83689976/,150,0,685000,3,"Casa o chalet independiente en calle de Ramon Turró, 55, La Vila Olímpica del Poblenou, Barcelona"
27-12-2018,7ª,1,https://www.idealista.com/inmueble/83690948/,100,0,570000,3,"Piso en Diagonal Mar i el Front Marítim del Poblenou, Barcelona"
27-12-2018,8ª,0,https://www.idealista.com/inmueble/83691065/,98,0,595000,3,"Piso en paseo del Taulat, Barcelona, Diagonal Mar i el Front Marítim del Poblenou, Barcelona"
27-12-2018,3ª,0,https://www.idealista.com/inmueble/83691034/,66,0,270000,2,"Piso en calle Valencia, El Camp de l'Arpa del Clot, Barcelona"
27-12-2018,6ª,1,https://www.idealista.com/inmueble/83690993/,65,0,440000,1,"Ático en Diagonal, Provençals del Poblenou, Barcelona"
27-12-2018,19ª,0,https://www.idealista.com/inmueble/83651316/,146,0,1300000,3,"Piso en Diagonal Mar i el Front Marítim del Poblenou, Barcelona"
27-12-2018,4ª,0,https://www.idealista.com/inmueble/83689486/,48,0,185000,,"Estudio en calle de l'Agricultura, 136, Provençals del Poblenou, Barcelona"
27-12-2018,4ª,0,https://www.idealista.com/inmueble/83690445/,102,0,325000,4,"Piso en calle de la Independència, Barcelona, El Clot, Barcelona"
27-12-2018,7ª,1,https://www.idealista.com/inmueble/83690358/,90,0,585000,3,"Piso en paseo del Taulat, Barcelona, Diagonal Mar i el Front Marítim del Poblenou, Barcelona"
27-12-2018,4ª,0,https://www.idealista.com/inmueble/83690301/,65,0,210000,2,"Piso en mallorca, El Camp de l'Arpa del Clot, Barcelona"
27-12-2018,4ª,0,https://www.idealista.com/inmueble/83689644/,120,0,950000,3,"Piso en calle de Josep Pla, Diagonal Mar i el Front Marítim del Poblenou, Barcelona"
27-12-2018,5ª,0,https://www.idealista.com/inmueble/83689058/,88,0,295000,4,"Piso en El Camp de l'Arpa del Clot, Barcelona"
27-12-2018,3ª,0,https://www.idealista.com/inmueble/83688903/,63,0,259000,2,"Piso en El Clot, Barcelona"
27-12-2018,1ª,0,https://www.idealista.com/inmueble/83688759/,57,0,215000,2,"Piso en El Poblenou, Barcelona"
27-12-2018,Bajo,0,https://www.idealista.com/inmueble/83660132/,75,0,275000,2,"Dúplex en calle de Sant Joan de Malta, Provençals del Poblenou, Barcelona"
27-12-2018,2ª,0,https://www.idealista.com/inmueble/83688421/,75,0,245000,3,"Piso en calle de l'Agricultura, Barcelona, 276, Sant Martí de Provençals, Barcelona"
27-12-2018,4ª,0,https://www.idealista.com/inmueble/82634274/,96,307000,298000,3,"Piso en via Gran, Provençals del Poblenou, Barcelona"
27-12-2018,1ª,0,https://www.idealista.com/inmueble/82741728/,75,0,230000,3,"Piso en Gran Via de les Corts Catalanes 1028, s/n, Provençals del Poblenou, Barcelona"
27-12-2018,1ª,0,https://www.idealista.com/inmueble/83686891/,90,0,399000,3,"Piso en El Clot, Barcelona"
27-12-2018,2ª,0,https://www.idealista.com/inmueble/83686558/,70,0,269000,2,"Piso en El Clot, Barcelona"
27-12-2018,2ª,0,https://www.idealista.com/inmueble/83686132/,70,0,269000,2,"Piso en El Clot, Barcelona"
27-12-2018,1ª,0,https://www.idealista.com/inmueble/83685867/,72,0,245000,3,"Piso en El Camp de l'Arpa del Clot, Barcelona"
27-12-2018,2ª,1,https://www.idealista.com/inmueble/83198118/,55,0,295000,1,"Piso en Diagonal Mar i el Front Marítim del Poblenou, Barcelona"
27-12-2018,9ª,0,https://www.idealista.com/inmueble/83684188/,60,0,190000,3,"Piso en calle de Jaume Huguet, 2, El Besòs, Barcelona"
27-12-2018,,1,https://www.idealista.com/inmueble/83682717/,102,0,700000,4,"Piso en paseo de Garcia Fària, Diagonal Mar i el Front Marítim del Poblenou, Barcelona"
27-12-2018,,1,https://www.idealista.com/inmueble/83682716/,86,0,505000,3,"Piso en calle de Bac de Roda, Provençals del Poblenou, Barcelona"
27-12-2018,8ª,0,https://www.idealista.com/inmueble/1682280/,68,0,225000,3,"Piso en rambla Prim, 140, El Besòs, Barcelona"
27-12-2018,1ª,0,https://www.idealista.com/inmueble/2041108/,116,0,399000,,"Estudio en calle Marià Aguiló, 90, El Poblenou, Barcelona"
27-12-2018,3ª,0,https://www.idealista.com/inmueble/28684305/,85,0,349000,2,"Piso en calle Ramon Turro, El Poblenou, Barcelona"
27-12-2018,1ª,0,https://www.idealista.com/inmueble/83291591/,127,0,525000,3,"Piso en calle de Llull, 194, El Poblenou, Barcelona"
27-12-2018,6ª,1,https://www.idealista.com/inmueble/30183685/,140,0,925000,4,"Dúplex en Salvador Espriu, La Vila Olímpica del Poblenou, Barcelona"
27-12-2018,7ª,0,https://www.idealista.com/inmueble/82473213/,25,0,125000,1,"Ático en calle de la independència, 265, El Clot, Barcelona"
27-12-2018,,0,https://www.idealista.com/inmueble/31175176/,246,0,2350000,4,"Piso en Diagonal Mar i el Front Marítim del Poblenou, Barcelona"
27-12-2018,Bajo,0,https://www.idealista.com/inmueble/31546653/,125,0,690000,2,"Piso en La Vila Olímpica del Poblenou, Barcelona"
27-12-2018,1ª,1,https://www.idealista.com/inmueble/31631462/,100,0,790000,2,"Piso en Diagonal Mar i el Front Marítim del Poblenou, Barcelona"
27-12-2018,15ª,0,https://www.idealista.com/inmueble/31781985/,136,0,1300000,3,"Piso en Diagonal Mar i el Front Marítim del Poblenou, Barcelona"
27-12-2018,10ª,0,https://www.idealista.com/inmueble/32206613/,288,0,2600000,4,"Piso en taulat, El Poblenou, Barcelona"
27-12-2018,6ª,0,https://www.idealista.com/inmueble/32224679/,75,0,182000,3,"Piso en El Besòs, Barcelona"
27-12-2018,Bajo,0,https://www.idealista.com/inmueble/32488372/,95,0,299000,3,"Piso en El Camp de l'Arpa del Clot, Barcelona"
27-12-2018,6ª,1,https://www.idealista.com/inmueble/32554160/,180,0,925000,4,"Piso en La Vila Olímpica del Poblenou, Barcelona"
27-12-2018,15ª,1,https://www.idealista.com/inmueble/33124935/,265,0,2200000,4,"Piso en Diagonal Mar i el Front Marítim del Poblenou, Barcelona"
27-12-2018,1ª,0,https://www.idealista.com/inmueble/33237925/,58,0,460000,1,"Piso en El Poblenou, Barcelona"
27-12-2018,Bajo,0,https://www.idealista.com/inmueble/33744180/,118,0,499000,4,"Piso en calle Aragon, 597, El Camp de l'Arpa del Clot, Barcelona"
27-12-2018,Bajo,0,https://www.idealista.com/inmueble/33748695/,118,0,499000,4,"Dúplex en calle d'Aragó, El Camp de l'Arpa del Clot, Barcelona"
27-12-2018,6ª,0,https://www.idealista.com/inmueble/33779271/,50,0,207000,2,"Ático en El Besòs, Barcelona"
27-12-2018,4ª,0,https://www.idealista.com/inmueble/33816618/,95,0,273000,4,"Piso en El Camp de l'Arpa del Clot, Barcelona"
27-12-2018,20ª,1,https://www.idealista.com/inmueble/27006612/,95,0,1850000,2,"Piso en paseo Garcia Faria, Diagonal Mar i el Front Marítim del Poblenou, Barcelona"
27-12-2018,20ª,1,https://www.idealista.com/inmueble/26778012/,116,0,650000,3,"Dúplex en calle Fluvià, Diagonal Mar i el Front Marítim del Poblenou, Barcelona"
27-12-2018,24ª,1,https://www.idealista.com/inmueble/33971716/,180,0,2800000,4,"Piso en Diagonal Mar i el Front Marítim del Poblenou, Barcelona"
27-12-2018,16ª,0,https://www.idealista.com/inmueble/34057146/,115,0,1530000,3,"Piso en El Poblenou, Barcelona"
27-12-2018,5ª,1,https://www.idealista.com/inmueble/34146100/,131,0,1900000,4,"Piso en Diagonal Mar i el Front Marítim del Poblenou, Barcelona"
27-12-2018,Bajo,0,https://www.idealista.com/inmueble/34244877/,71,0,390000,1,"Piso en calle de pujades, 286, El Poblenou, Barcelona"
27-12-2018,,0,https://www.idealista.com/inmueble/34333675/,201,0,1011700,5,"Piso en avenida Eduard Maristany, 7, El Besòs, Barcelona"
27-12-2018,,0,https://www.idealista.com/inmueble/34333673/,138,0,565100,4,"Piso en avenida Eduard Maristany, 7, El Besòs, Barcelona"
27-12-2018,,0,https://www.idealista.com/inmueble/39753244/,117,0,488000,3,"Piso en avenida Eduard Maristany, 7, El Besòs, Barcelona"
27-12-2018,,0,https://www.idealista.com/inmueble/34361562/,150,0,1300000,4,"Piso en Diagonal Mar i el Front Marítim del Poblenou, Barcelona"
27-12-2018,1ª,0,https://www.idealista.com/inmueble/40334652/,168,0,999000,4,"Piso en calle de Maó, 23, Sant Gervasi - La Bonanova, Barcelona"
27-12-2018,5ª,1,https://www.idealista.com/inmueble/83690890/,124,0,890000,4,"Piso en calle de Reus, Sant Gervasi - La Bonanova, Barcelona"
27-12-2018,4ª,1,https://www.idealista.com/inmueble/83655699/,180,0,1200000,5,"Piso en Les Tres Torres, Barcelona"
27-12-2018,1ª,1,https://www.idealista.com/inmueble/83687438/,170,0,1095000,4,"Piso en Les Tres Torres, Barcelona"
27-12-2018,Bajo,0,https://www.idealista.com/inmueble/83688719/,102,0,360000,2,"Piso en calle de Copérnic, Barcelona, Sant Gervasi - Galvany, Barcelona"
27-12-2018,4ª,0,https://www.idealista.com/inmueble/83688398/,160,0,795000,4,"Piso en calle dels Madrazo, Barcelona, Sant Gervasi - Galvany, Barcelona"
27-12-2018,3ª,0,https://www.idealista.com/inmueble/83686888/,76,0,380000,2,"Piso en calle de Rafael Batlle, Barcelona, Les Tres Torres, Barcelona"
27-12-2018,2ª,0,https://www.idealista.com/inmueble/83617641/,145,0,1375000,3,"Piso en Calvet, Sant Gervasi - Galvany, Barcelona"
27-12-2018,,0,https://www.idealista.com/inmueble/83682750/,115,0,790000,3,"Piso en calle Francesc Pérez Cabrero, Sant Gervasi - Galvany, Barcelona"
27-12-2018,,1,https://www.idealista.com/inmueble/83682749/,160,0,795000,4,"Piso en calle dels Madrazo, Sant Gervasi - Galvany, Barcelona"
27-12-2018,,0,https://www.idealista.com/inmueble/83682742/,110,0,630000,3,"Piso en calle de Buïgas, Les Tres Torres, Barcelona"
27-12-2018,,0,https://www.idealista.com/inmueble/83682741/,218,0,1300000,5,"Piso en avenida Diagonal, Sant Gervasi - Galvany, Barcelona"
27-12-2018,,0,https://www.idealista.com/inmueble/83682732/,352,0,1900000,6,"Piso en avenida de Pau Casals, Sant Gervasi - Galvany, Barcelona"
27-12-2018,,0,https://www.idealista.com/inmueble/83682723/,185,0,1330000,4,"Piso en via Augusta, Sant Gervasi - Galvany, Barcelona"
27-12-2018,,1,https://www.idealista.com/inmueble/83682718/,140,0,850000,3,"Piso en calle del Clos de Sant Francesc, Sarrià, Barcelona"
27-12-2018,,1,https://www.idealista.com/inmueble/83682704/,215,0,930000,5,"Piso en calle dels Madrazo, Sant Gervasi - Galvany, Barcelona"
27-12-2018,,0,https://www.idealista.com/inmueble/83682702/,85,0,984000,2,"Ático en calle Major de Sarrià, Sarrià, Barcelona"
27-12-2018,,0,https://www.idealista.com/inmueble/83682701/,132,0,850000,3,"Piso en paseo de Manuel Girona, Sarrià, Barcelona"
27-12-2018,,0,https://www.idealista.com/inmueble/83682700/,117,0,940000,3,"Piso en calle de Bori i Fontestà, Sant Gervasi - Galvany, Barcelona"
27-12-2018,,0,https://www.idealista.com/inmueble/83682699/,83,0,685000,2,"Piso en calle de Bori i Fontestà, Sant Gervasi - Galvany, Barcelona"
27-12-2018,,1,https://www.idealista.com/inmueble/83682679/,225,0,1390000,5,"Piso en calle de Bori i Fontestà, Sant Gervasi - Galvany, Barcelona"
27-12-2018,,1,https://www.idealista.com/inmueble/83682645/,232,0,1649999,5,"Piso en calle d'Anglí, Les Tres Torres, Barcelona"
27-12-2018,,0,https://www.idealista.com/inmueble/83682639/,329,0,2200000,6,"Dúplex en calle de Ganduxer, Sant Gervasi - La Bonanova, Barcelona"
27-12-2018,,0,https://www.idealista.com/inmueble/83682207/,150,0,695000,4,"Piso en calle de Pàdua, El Putxet i el Farró, Barcelona"
27-12-2018,,0,https://www.idealista.com/inmueble/83682206/,93,0,590000,3,"Piso en calle del Capità Arenas, Sarrià, Barcelona"
27-12-2018,,0,https://www.idealista.com/inmueble/83682205/,150,0,940000,4,"Piso en calle de Muntaner, Sant Gervasi - La Bonanova, Barcelona"
27-12-2018,,0,https://www.idealista.com/inmueble/83682183/,255,0,895000,4,"Ático en calle de Queralt, Vallvidrera - El Tibidabo i les Planes, Barcelona"
27-12-2018,,1,https://www.idealista.com/inmueble/83682158/,1.341,0,2900000,5,"Chalet en avenida de Vallvidrera, Sarrià, Barcelona"
27-12-2018,7ª,0,https://www.idealista.com/inmueble/83680475/,218,0,1300000,5,"Piso en avenida Diagonal, Barcelona, Sant Gervasi - Galvany, Barcelona"
27-12-2018,,1,https://www.idealista.com/inmueble/83673414/,539,0,995000,3,"Chalet en calle dels Bohemis, Vallvidrera - El Tibidabo i les Planes, Barcelona"
27-12-2018,,1,https://www.idealista.com/inmueble/1394150/,800,0,2900000,6,"Casa o chalet independiente en calle Alberes, Vallvidrera - El Tibidabo i les Planes, Barcelona"
27-12-2018,,1,https://www.idealista.com/inmueble/25435010/,200,0,550000,4,"Casa o chalet independiente en Vallvidrera - El Tibidabo i les Planes, Barcelona"
27-12-2018,,1,https://www.idealista.com/inmueble/25868030/,491,0,3730000,9,"Chalet en Sant Gervasi - La Bonanova, Barcelona"
27-12-2018,,1,https://www.idealista.com/inmueble/26132735/,1.1,0,3600000,6,"Casa o chalet independiente en avenida Tibidabo, Sant Gervasi - La Bonanova, Barcelona"
27-12-2018,4ª,0,https://www.idealista.com/inmueble/83463987/,80,0,550000,2,"Piso en avenida Republica Argentina, El Putxet i el Farró, Barcelona"
27-12-2018,,1,https://www.idealista.com/inmueble/27027302/,450,0,2800000,5,"Casa o chalet independiente en calle Pomaret, Sarrià, Barcelona"
27-12-2018,5ª,0,https://www.idealista.com/inmueble/27869046/,86,0,450000,3,"Piso en Sarrià, Barcelona"
27-12-2018,2ª,1,https://www.idealista.com/inmueble/28049311/,206,0,1200000,5,"Piso en calle Escoles Pies, 15, Sant Gervasi - Galvany, Barcelona"
27-12-2018,5ª,0,https://www.idealista.com/inmueble/28326165/,400,0,3300000,7,"Piso en Sant Gervasi - Galvany, Barcelona"
27-12-2018,,1,https://www.idealista.com/inmueble/27031438/,440,0,1300000,5,"Casa o chalet independiente en calle l'Avet, Vallvidrera - El Tibidabo i les Planes, Barcelona"
27-12-2018,,0,https://www.idealista.com/inmueble/29795398/,491,0,3500000,13,"Casa o chalet independiente en Sant Gervasi - La Bonanova, Barcelona"
27-12-2018,1ª,0,https://www.idealista.com/inmueble/29993388/,215,0,990000,5,"Piso en calle Balmes, Sant Gervasi - Galvany, Barcelona"
27-12-2018,,0,https://www.idealista.com/inmueble/30056440/,350,0,2200000,6,"Casa o chalet independiente en calle Pedro de la Creu, Sarrià, Barcelona"
27-12-2018,,0,https://www.idealista.com/inmueble/30538104/,495,0,3600000,12,"Chalet en Sant Gervasi - La Bonanova, Barcelona"
27-12-2018,,1,https://www.idealista.com/inmueble/30704159/,570,0,2250000,5,"Casa o chalet independiente en Vallvidrera - El Tibidabo i les Planes, Barcelona"
27-12-2018,1ª,0,https://www.idealista.com/inmueble/30704882/,228,0,1400000,4,"Piso en Sant Gervasi - Galvany, Barcelona"
27-12-2018,,1,https://www.idealista.com/inmueble/590416/,491,0,3730000,6,"Casa o chalet independiente en Sant Gervasi - La Bonanova, Barcelona"
27-12-2018,,1,https://www.idealista.com/inmueble/31458536/,802,0,2800000,4,"Casa o chalet independiente en Vallvidrera - El Tibidabo i les Planes, Barcelona"
27-12-2018,,1,https://www.idealista.com/inmueble/31517132/,902,0,1490000,6,"Casa o chalet independiente en Vallvidrera - El Tibidabo i les Planes, Barcelona"
27-12-2018,,0,https://www.idealista.com/inmueble/31520795/,453,0,4000000,11,"Casa o chalet independiente en Sarrià, Barcelona"
27-12-2018,2ª,1,https://www.idealista.com/inmueble/31550469/,114,0,1783343,3,"Piso en Sant Gervasi - La Bonanova, Barcelona"
27-12-2018,1ª,0,https://www.idealista.com/inmueble/31561089/,296,0,2500000,5,"Dúplex en Sarrià, Barcelona"
27-12-2018,,1,https://www.idealista.com/inmueble/31563299/,600,0,2100000,5,"Casa o chalet independiente en Sarrià, Barcelona"
27-12-2018,2ª,0,https://www.idealista.com/inmueble/31769294/,425,0,1995000,11,"Piso en Sant Gervasi - Galvany, Barcelona"
27-12-2018,Bajo,0,https://www.idealista.com/inmueble/32030959/,265,0,2500000,6,"Piso en Sarrià, Barcelona"
27-12-2018,,1,https://www.idealista.com/inmueble/32037022/,500,0,2350000,5,"Casa o chalet independiente en Sarrià, Barcelona"
27-12-2018,,0,https://www.idealista.com/inmueble/32183075/,661,0,3250000,6,"Chalet pareado en margenat, Sarrià, Barcelona"
27-12-2018,3ª,1,https://www.idealista.com/inmueble/32236382/,232,0,1650000,5,"Piso en calle d'anglí, Les Tres Torres, Barcelona"
27-12-2018,1ª,0,https://www.idealista.com/inmueble/32243422/,200,0,980000,4,"Piso en Sant Gervasi - Galvany, Barcelona"
27-12-2018,,1,https://www.idealista.com/inmueble/32683949/,380,0,1850000,6,"Casa o chalet independiente en Vallvidrera - El Tibidabo i les Planes, Barcelona"
27-12-2018,,0,https://www.idealista.com/inmueble/83500630/,223,0,3200000,4,"Piso en L'Antiga Esquerra de l'Eixample, Barcelona"
27-12-2018,1ª,0,https://www.idealista.com/inmueble/83325280/,267,0,3200000,4,"Piso en paseo de Gracia, Barcelona, La Dreta de l'Eixample, Barcelona"
27-12-2018,,0,https://www.idealista.com/inmueble/82399156/,267,0,3200000,4,"Piso en La Dreta de l'Eixample, Barcelona"
